fact_id,data_value,low_confidence_limit,high_confidence_limit,location_id,topic_id,class_id,year_start,year_end,question_id,stratification1_id,stratification2_id,stratification_categoryid2
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,9.5,6.9,12.2,15,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~48~Q35~TOC03~AGE~RACE,6.4,4.6,8.2,48,TOC03,C01,2022,2022,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2022~2022~26~Q35~TOC03~AGE~RACE,5.4,2.6,8.2,26,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~11~Q35~TOC03~AGE~GENDER,4.3,3.3,5.4,11,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~29~Q35~TOC03~AGE~GENDER,6.5,5.4,7.5,29,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~05~Q35~TOC03~AGE~GENDER,6.8,6.1,7.6,5,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~17~Q35~TOC03~AGE~GENDER,5.6,4.5,6.7,17,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~10~Q35~TOC03~AGE~OVERALL,6.0,5.3,6.8,10,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~02~Q35~TOC03~AGE~RACE,5.3,4.4,6.1,2,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~36~Q35~TOC03~AGE~GENDER,5.8,5.2,6.3,36,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~16~Q35~TOC03~AGE~GENDER,6.0,5.3,6.6,16,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,5.7,4.7,6.8,15,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~16~Q35~TOC03~AGE~OVERALL,6.4,5.9,7.0,16,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~47~Q35~TOC03~AGE~RACE,5.0,3.3,6.6,47,TOC03,C01,2022,2022,Q35,5064,BLK,RACE
BRFSS~2022~2022~37~Q35~TOC03~AGE~GENDER,6.6,4.8,8.5,37,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~35~Q35~TOC03~AGE~RACE,9.1,5.3,13.0,35,TOC03,C01,2022,2022,Q35,AGE_OVERALL,NAA,RACE
BRFSS~2022~2022~33~Q35~TOC03~AGE~OVERALL,5.2,4.6,5.8,33,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~51~Q35~TOC03~AGE~GENDER,5.5,5.0,6.0,51,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~37~Q35~TOC03~AGE~RACE,7.4,3.4,11.4,37,TOC03,C01,2022,2022,Q35,AGE_OVERALL,NAA,RACE
BRFSS~2022~2022~34~Q35~TOC03~AGE~GENDER,5.7,4.5,6.8,34,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~08~Q35~TOC03~AGE~RACE,6.1,4.7,7.6,8,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~39~Q35~TOC03~AGE~GENDER,6.9,6.1,7.8,39,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,10.5,6.5,14.6,15,TOC03,C01,2022,2022,Q35,65PLUS,HIS,RACE
BRFSS~2022~2022~51~Q35~TOC03~AGE~RACE,5.7,4.2,7.2,51,TOC03,C01,2022,2022,Q35,5064,BLK,RACE
BRFSS~2022~2022~49~Q35~TOC03~AGE~GENDER,6.5,5.5,7.5,49,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~06~Q35~TOC03~AGE~OVERALL,6.1,5.4,6.8,6,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~48~Q35~TOC03~AGE~RACE,6.4,3.9,8.9,48,TOC03,C01,2022,2022,Q35,5064,BLK,RACE
BRFSS~2022~2022~12~Q35~TOC03~AGE~GENDER,7.6,6.0,9.2,12,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~41~Q35~TOC03~AGE~RACE,6.7,3.6,9.7,41,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~36~Q35~TOC03~AGE~GENDER,6.0,5.1,7.0,36,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~40~Q35~TOC03~AGE~GENDER,6.9,5.9,8.0,40,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~39~Q35~TOC03~AGE~RACE,8.2,5.7,10.7,39,TOC03,C01,2022,2022,Q35,65PLUS,BLK,RACE
BRFSS~2022~2022~36~Q35~TOC03~AGE~OVERALL,5.7,5.2,6.2,36,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~25~Q35~TOC03~AGE~OVERALL,5.9,5.1,6.8,25,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~53~Q35~TOC03~AGE~GENDER,6.0,5.5,6.5,53,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~06~Q35~TOC03~AGE~GENDER,6.2,5.1,7.3,6,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~17~Q35~TOC03~AGE~GENDER,5.6,3.7,7.5,17,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~40~Q35~TOC03~AGE~RACE,6.5,5.7,7.4,40,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~48~Q35~TOC03~AGE~RACE,5.5,3.9,7.1,48,TOC03,C01,2022,2022,Q35,65PLUS,HIS,RACE
BRFSS~2022~2022~05~Q35~TOC03~AGE~OVERALL,7.7,6.9,8.6,5,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~30~Q35~TOC03~AGE~RACE,8.1,5.8,10.5,30,TOC03,C01,2022,2022,Q35,5064,NAA,RACE
BRFSS~2022~2022~59~Q35~TOC03~AGE~OVERALL,6.3,6.2,6.4,59,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~27~Q35~TOC03~AGE~RACE,8.8,5.8,11.8,27,TOC03,C01,2022,2022,Q35,5064,BLK,RACE
BRFSS~2022~2022~56~Q35~TOC03~AGE~GENDER,5.1,3.7,6.4,56,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~06~Q35~TOC03~AGE~GENDER,6.0,5.3,6.7,6,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~24~Q35~TOC03~AGE~RACE,5.0,4.4,5.6,24,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~21~Q35~TOC03~AGE~RACE,5.9,3.6,8.3,21,TOC03,C01,2022,2022,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2022~2022~50~Q35~TOC03~AGE~GENDER,6.1,5.1,7.2,50,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,4.2,3.4,5.0,15,TOC03,C01,2022,2022,Q35,AGE_OVERALL,ASN,RACE
BRFSS~2022~2022~46~Q35~TOC03~AGE~GENDER,5.6,3.1,8.2,46,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~25~Q35~TOC03~AGE~OVERALL,5.2,4.6,5.8,25,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~40~Q35~TOC03~AGE~GENDER,6.7,5.8,7.5,40,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~20~Q35~TOC03~AGE~GENDER,5.2,4.5,5.9,20,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~46~Q35~TOC03~AGE~RACE,4.9,3.9,6.0,46,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~25~Q35~TOC03~AGE~GENDER,6.1,5.2,7.0,25,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~06~Q35~TOC03~AGE~RACE,5.7,4.4,7.0,6,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~30~Q35~TOC03~AGE~GENDER,4.9,4.0,5.7,30,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~45~Q35~TOC03~AGE~OVERALL,6.3,5.9,6.8,45,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~22~Q35~TOC03~AGE~RACE,6.4,4.6,8.1,22,TOC03,C01,2022,2022,Q35,65PLUS,BLK,RACE
BRFSS~2022~2022~30~Q35~TOC03~AGE~RACE,5.8,5.2,6.3,30,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~21~Q35~TOC03~AGE~RACE,6.5,5.3,7.8,21,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~13~Q35~TOC03~AGE~RACE,6.9,5.5,8.2,13,TOC03,C01,2022,2022,Q35,5064,BLK,RACE
BRFSS~2022~2022~46~Q35~TOC03~AGE~GENDER,5.6,3.9,7.3,46,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~36~Q35~TOC03~AGE~RACE,7.2,6.1,8.3,36,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~29~Q35~TOC03~AGE~GENDER,6.5,5.3,7.7,29,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~54~Q35~TOC03~AGE~GENDER,7.8,6.7,8.9,54,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~05~Q35~TOC03~AGE~RACE,7.4,6.8,8.1,5,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~08~Q35~TOC03~AGE~RACE,4.8,4.0,5.5,8,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~26~Q35~TOC03~AGE~RACE,5.7,5.1,6.4,26,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~12~Q35~TOC03~AGE~GENDER,5.8,5.1,6.5,12,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~37~Q35~TOC03~AGE~RACE,6.7,5.6,7.8,37,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~36~Q35~TOC03~AGE~GENDER,5.5,4.9,6.2,36,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~51~Q35~TOC03~AGE~GENDER,6.2,5.4,6.9,51,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~34~Q35~TOC03~AGE~RACE,6.0,4.4,7.6,34,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~34~Q35~TOC03~AGE~GENDER,5.5,4.8,6.3,34,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~02~Q35~TOC03~AGE~GENDER,6.0,4.8,7.3,2,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~08~Q35~TOC03~AGE~RACE,5.4,3.0,7.7,8,TOC03,C01,2022,2022,Q35,65PLUS,HIS,RACE
BRFSS~2022~2022~59~Q35~TOC03~AGE~RACE,6.8,6.4,7.3,59,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~39~Q35~TOC03~AGE~GENDER,6.8,5.8,7.8,39,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~27~Q35~TOC03~AGE~RACE,7.2,4.8,9.5,27,TOC03,C01,2022,2022,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2022~2022~33~Q35~TOC03~AGE~OVERALL,5.6,4.9,6.3,33,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~22~Q35~TOC03~AGE~GENDER,7.3,6.0,8.7,22,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~21~Q35~TOC03~AGE~GENDER,9.4,7.7,11.1,21,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~31~Q35~TOC03~AGE~OVERALL,5.4,4.8,6.0,31,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~11~Q35~TOC03~AGE~RACE,3.5,2.4,4.6,11,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~49~Q35~TOC03~AGE~GENDER,5.0,4.1,5.9,49,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~44~Q35~TOC03~AGE~RACE,5.9,4.9,6.8,44,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~32~Q35~TOC03~AGE~GENDER,7.2,5.4,8.9,32,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~25~Q35~TOC03~AGE~RACE,8.9,5.8,11.9,25,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~40~Q35~TOC03~AGE~GENDER,6.8,6.0,7.5,40,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~11~Q35~TOC03~AGE~RACE,3.9,3.0,4.7,11,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~11~Q35~TOC03~AGE~OVERALL,5.1,4.3,5.9,11,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~08~Q35~TOC03~AGE~OVERALL,5.6,5.0,6.2,8,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~56~Q35~TOC03~AGE~GENDER,6.7,5.3,8.1,56,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~18~Q35~TOC03~AGE~OVERALL,6.4,5.8,6.9,18,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~23~Q35~TOC03~AGE~GENDER,7.1,6.2,7.9,23,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~56~Q35~TOC03~AGE~GENDER,5.6,4.6,6.5,56,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~40~Q35~TOC03~AGE~RACE,6.8,3.7,10.0,40,TOC03,C01,2022,2022,Q35,65PLUS,NAA,RACE
BRFSS~2022~2022~13~Q35~TOC03~AGE~RACE,7.1,6.3,8.0,13,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~53~Q35~TOC03~AGE~RACE,6.6,3.7,9.5,53,TOC03,C01,2022,2022,Q35,65PLUS,ASN,RACE
BRFSS~2022~2022~49~Q35~TOC03~AGE~RACE,7.0,5.0,8.9,49,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~56~Q35~TOC03~AGE~OVERALL,5.9,5.3,6.5,56,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~44~Q35~TOC03~AGE~OVERALL,5.8,5.2,6.4,44,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~38~Q35~TOC03~AGE~RACE,4.3,3.5,5.1,38,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~30~Q35~TOC03~AGE~RACE,5.4,4.6,6.1,30,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~21~Q35~TOC03~AGE~OVERALL,6.8,5.6,8.0,21,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~31~Q35~TOC03~AGE~GENDER,5.6,4.4,6.9,31,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~53~Q35~TOC03~AGE~GENDER,5.9,5.3,6.6,53,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~34~Q35~TOC03~AGE~RACE,7.0,4.1,9.9,34,TOC03,C01,2022,2022,Q35,65PLUS,HIS,RACE
BRFSS~2022~2022~46~Q35~TOC03~AGE~OVERALL,4.4,3.1,5.8,46,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~01~Q35~TOC03~AGE~RACE,6.5,4.7,8.2,1,TOC03,C01,2022,2022,Q35,65PLUS,BLK,RACE
BRFSS~2022~2022~04~Q35~TOC03~AGE~GENDER,5.6,4.7,6.6,4,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~59~Q35~TOC03~AGE~RACE,8.1,5.7,10.4,59,TOC03,C01,2022,2022,Q35,65PLUS,NAA,RACE
BRFSS~2022~2022~12~Q35~TOC03~AGE~GENDER,5.6,4.6,6.5,12,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~25~Q35~TOC03~AGE~GENDER,5.4,4.4,6.3,25,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~39~Q35~TOC03~AGE~OVERALL,6.7,6.3,7.2,39,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~46~Q35~TOC03~AGE~GENDER,5.4,3.5,7.3,46,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~36~Q35~TOC03~AGE~RACE,7.5,6.2,8.9,36,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~54~Q35~TOC03~AGE~OVERALL,8.4,7.6,9.3,54,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~26~Q35~TOC03~AGE~RACE,6.0,5.3,6.8,26,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~09~Q35~TOC03~AGE~RACE,4.7,4.2,5.2,9,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~19~Q35~TOC03~AGE~GENDER,4.9,4.0,5.8,19,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~19~Q35~TOC03~AGE~OVERALL,5.3,4.7,6.0,19,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~16~Q35~TOC03~AGE~OVERALL,6.1,5.3,6.8,16,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~27~Q35~TOC03~AGE~GENDER,5.7,5.1,6.3,27,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~51~Q35~TOC03~AGE~GENDER,4.9,4.2,5.6,51,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~42~Q35~TOC03~AGE~RACE,7.7,4.9,10.5,42,TOC03,C01,2022,2022,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2022~2022~49~Q35~TOC03~AGE~OVERALL,6.7,5.9,7.4,49,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~16~Q35~TOC03~AGE~GENDER,5.5,4.6,6.4,16,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~06~Q35~TOC03~AGE~GENDER,6.3,5.6,7.1,6,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~05~Q35~TOC03~AGE~GENDER,6.8,5.8,7.8,5,TOC03,C01,2022,2022,Q35,5064,FEMALE,GENDER
BRFSS~2022~2022~25~Q35~TOC03~AGE~GENDER,5.2,4.6,5.7,25,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~30~Q35~TOC03~AGE~OVERALL,5.7,5.0,6.4,30,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~19~Q35~TOC03~AGE~RACE,7.9,4.2,11.5,19,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~35~Q35~TOC03~AGE~GENDER,7.9,6.1,9.7,35,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~19~Q35~TOC03~AGE~GENDER,4.7,3.9,5.6,19,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~44~Q35~TOC03~AGE~GENDER,5.9,4.5,7.3,44,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~48~Q35~TOC03~AGE~RACE,6.5,4.1,8.9,48,TOC03,C01,2022,2022,Q35,65PLUS,BLK,RACE
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,5.7,4.1,7.4,15,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~15~Q35~TOC03~AGE~RACE,8.7,5.5,12.0,15,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~26~Q35~TOC03~AGE~GENDER,5.7,4.7,6.6,26,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~31~Q35~TOC03~AGE~GENDER,5.1,4.3,5.8,31,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~53~Q35~TOC03~AGE~OVERALL,5.8,5.4,6.2,53,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~51~Q35~TOC03~AGE~OVERALL,5.3,4.6,5.9,51,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~34~Q35~TOC03~AGE~RACE,5.6,3.6,7.5,34,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~48~Q35~TOC03~AGE~RACE,6.0,5.0,6.9,48,TOC03,C01,2022,2022,Q35,5064,WHT,RACE
BRFSS~2022~2022~59~Q35~TOC03~AGE~RACE,5.1,3.9,6.3,59,TOC03,C01,2022,2022,Q35,5064,ASN,RACE
BRFSS~2022~2022~19~Q35~TOC03~AGE~GENDER,4.8,4.2,5.4,19,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~04~Q35~TOC03~AGE~OVERALL,6.2,5.7,6.8,4,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~41~Q35~TOC03~AGE~RACE,6.0,3.7,8.4,41,TOC03,C01,2022,2022,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2022~2022~11~Q35~TOC03~AGE~GENDER,4.3,2.9,5.8,11,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~49~Q35~TOC03~AGE~GENDER,5.9,5.2,6.6,49,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~34~Q35~TOC03~AGE~GENDER,5.8,4.8,6.7,34,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2022~2022~36~Q35~TOC03~AGE~RACE,5.1,4.6,5.5,36,TOC03,C01,2022,2022,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2022~2022~28~Q35~TOC03~AGE~GENDER,7.5,6.2,8.8,28,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~44~Q35~TOC03~AGE~RACE,5.0,4.2,5.7,44,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~29~Q35~TOC03~AGE~GENDER,5.5,4.5,6.5,29,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~32~Q35~TOC03~AGE~RACE,7.5,6.1,8.8,32,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~55~Q35~TOC03~AGE~RACE,7.9,3.5,12.3,55,TOC03,C01,2022,2022,Q35,5064,HIS,RACE
BRFSS~2022~2022~12~Q35~TOC03~AGE~OVERALL,6.6,5.7,7.5,12,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~18~Q35~TOC03~AGE~GENDER,6.2,5.4,7.0,18,TOC03,C01,2022,2022,Q35,5064,MALE,GENDER
BRFSS~2022~2022~05~Q35~TOC03~AGE~GENDER,6.9,5.8,7.9,5,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~28~Q35~TOC03~AGE~RACE,6.3,4.9,7.7,28,TOC03,C01,2022,2022,Q35,65PLUS,WHT,RACE
BRFSS~2022~2022~22~Q35~TOC03~AGE~OVERALL,7.9,7.3,8.6,22,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~50~Q35~TOC03~AGE~OVERALL,5.6,5.1,6.2,50,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~18~Q35~TOC03~AGE~GENDER,5.6,4.9,6.3,18,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~10~Q35~TOC03~AGE~GENDER,7.4,5.4,9.3,10,TOC03,C01,2022,2022,Q35,65PLUS,MALE,GENDER
BRFSS~2022~2022~42~Q35~TOC03~AGE~OVERALL,6.0,4.9,7.0,42,TOC03,C01,2022,2022,Q35,5064,OVERALL,OVERALL
BRFSS~2022~2022~16~Q35~TOC03~AGE~GENDER,6.4,5.5,7.4,16,TOC03,C01,2022,2022,Q35,65PLUS,FEMALE,GENDER
BRFSS~2022~2022~22~Q35~TOC03~AGE~GENDER,7.9,6.9,9.0,22,TOC03,C01,2022,2022,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2022~2022~34~Q35~TOC03~AGE~OVERALL,5.7,5.0,6.3,34,TOC03,C01,2022,2022,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~36~Q35~TOC03~AGE~RACE,5.9,4.1,7.7,36,TOC03,C01,2022,2022,Q35,65PLUS,BLK,RACE
BRFSS~2022~2022~29~Q35~TOC03~AGE~OVERALL,5.9,5.1,6.7,29,TOC03,C01,2022,2022,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2022~2022~37~Q35~TOC03~AGE~GENDER,6.3,5.1,7.5,37,TOC03,C01,2022,2022,Q35,AGE_OVERALL,FEMALE,GENDER
